source,platform_id,title,brand,model_number,price_usd,list_price_usd,rating,reviews_count,position,category,image_url,product_url,availability,recent_sales,is_bestseller,unit_price,collection,delivery_free,pickup_available,features,description,extract_date
home_depot,100058788,"Decora 15 Amp Single-Pole Switch, White 5601-2WS",Leviton,R72-05601-2WS,2.68,,4.6149,2275,23,Dimmer Switches,https://images.thdstatic.com/productImages/96384677-1fcb-407d-aebf-5986a36009a9/svn/white-leviton-light-switches-r72-05601-2ws-64_1000.jpg,https://www.homedepot.com/p/Leviton-Decora-15-Amp-Single-Pole-Switch-White-5601-2WS-R72-05601-2WS/100058788,,,FALSE,,,TRUE,TRUE,,,6/6/25
home_depot,322083349,"Decora Lever Edge 15 Amp 120/277 Volt Single Pole Switch, White (10-Pack) E5601-MW",Leviton,M02-E5601-0MW,25.98,,4.7613,310,24,Dimmer Switches,https://images.thdstatic.com/productImages/81646ac3-5231-450e-8a1b-1ead21876741/svn/white-leviton-light-switches-m02-e5601-0mw-64_1000.jpg,https://www.homedepot.com/p/Leviton-Decora-Lever-Edge-15-Amp-120-277-Volt-Single-Pole-Switch-White-10-Pack-E5601-MW-M02-E5601-0MW/322083349,,,FALSE,package,https://www.homedepot.com/collection/Electrical/Decora-Edge-System/Family-326669077?omsid=322083349,TRUE,TRUE,,,6/6/25
home_depot,100075329,"15 Amp Single-Pole Switch, White (10-Pack) 1451-2WM",Leviton,M24-01451-2WM,7.53,,4.6978,1734,25,Dimmer Switches,https://images.thdstatic.com/productImages/35d6448f-3a8b-467c-9423-5f7a4d230cd1/svn/white-leviton-light-switches-m24-01451-2wm-64_1000.jpg,https://www.homedepot.com/p/Leviton-15-Amp-Single-Pole-Switch-White-10-Pack-1451-2WM-M24-01451-2WM/100075329,,,FALSE,package,,TRUE,TRUE,,,6/6/25
home_depot,100078412,"Decora 15 Amp 3-Way Switch, White 5603-2WS",Leviton,R62-05603-2WS,4.68,,4.6611,1068,26,Dimmer Switches,https://images.thdstatic.com/productImages/228f0796-a4a2-4b00-b94c-b44d94aa3630/svn/white-leviton-light-switches-r62-05603-2ws-64_1000.jpg,https://www.homedepot.com/p/Leviton-Decora-15-Amp-3-Way-Switch-White-5603-2WS-R62-05603-2WS/100078412,,,FALSE,,,TRUE,TRUE,,,6/6/25
home_depot,202517700,"Skylark Contour LED+ Dimmer Switch for LED and Incandescent Bulbs, 150-Watt/Single-Pole or 3-Way, White (CTCL-153PDH-WH)",Lutron,CTCL-153PDH-WH,24.97,,4.5172,2063,27,Dimmer Switches,https://images.thdstatic.com/productImages/4234409e-9c07-44eb-863e-7b7780326ab6/svn/white-lutron-dimmers-ctcl-153pdh-wh-64_1000.jpg,https://www.homedepot.com/p/Lutron-Skylark-Contour-LED-Dimmer-Switch-for-LED-and-Incandescent-Bulbs-150-Watt-Single-Pole-or-3-Way-White-CTCL-153PDH-WH-CTCL-153PDH-WH/202517700,,,FALSE,,https://www.homedepot.com/collection/Electrical/Lutron-Skylark-Collection/Family-316087974?omsid=202517700,TRUE,TRUE,,,6/6/25
home_depot,326623610,"Diva Smart Dimmer Switch 3-Way Kit with Pico Paddle Remote, 150-Watt LED, White (DVRF-PKG1D-WH-R)",Lutron,DVRF-PKG1D-WH-R,84.95,,4.733,176,28,Dimmer Switches,https://images.thdstatic.com/productImages/060696e7-5c18-4e45-b6ef-3ec9aacc99ad/svn/white-lutron-dimmers-dvrf-pkg1d-wh-r-64_1000.jpg,https://www.homedepot.com/p/Lutron-Diva-Smart-Dimmer-Switch-3-Way-Kit-with-Pico-Paddle-Remote-150-Watt-LED-White-DVRF-PKG1D-WH-R-DVRF-PKG1D-WH-R/326623610,,,FALSE,,,TRUE,TRUE,,,6/6/25
home_depot,100357021,Decora 15 Amp 4-Way Switch - White 5604-2WS,Leviton,R58-05604-2WS,16.83,,4.4935,541,29,Dimmer Switches,https://images.thdstatic.com/productImages/678ae04f-5013-4114-96cb-00f44ea737e6/svn/white-leviton-light-switches-r58-05604-2ws-64_1000.jpg,https://www.homedepot.com/p/Leviton-Decora-15-Amp-4-Way-Switch-White-5604-2WS-R58-05604-2WS/100357021,,,FALSE,,,TRUE,TRUE,,,6/6/25
home_depot,305090201,"Caseta Smart Switch for All Bulb Types or Fans, 5A, Neutral Wire Required, White (PD-5ANS-WH-R)",Lutron,PD-5ANS-WH-R,59.95,,4.5584,394,30,Dimmer Switches,https://images.thdstatic.com/productImages/c49c605f-bbfe-4d7c-b3ba-5e1ebdf3f250/svn/white-lutron-light-switches-pd-5ans-wh-r-64_1000.jpg,https://www.homedepot.com/p/Lutron-Caseta-Smart-Switch-for-All-Bulb-Types-or-Fans-5A-Neutral-Wire-Required-White-PD-5ANS-WH-R-PD-5ANS-WH-R/305090201,,,FALSE,,https://www.homedepot.com/collection/Smart-Home/Caseta-Smart-Home-Collection-in-White/Family-308794485?omsid=305090201,TRUE,TRUE,,,6/6/25
home_depot,315782019,"Decora Smart 15 Amp Wi-Fi Smart Rocker Light Switch with Alexa, Google and HomeKit 2nd Gen, White D215S-1RW",Leviton,R02-D215S-1RW,39,,4.5083,421,31,Dimmer Switches,https://images.thdstatic.com/productImages/5bb2c72f-8833-42f9-af64-977c0b427a58/svn/white-leviton-light-switches-r02-d215s-1rw-64_1000.jpg,https://www.homedepot.com/p/Leviton-Decora-Smart-15-Amp-Wi-Fi-Smart-Rocker-Light-Switch-with-Alexa-Google-and-HomeKit-2nd-Gen-White-D215S-1RW-R02-D215S-1RW/315782019,,,FALSE,,https://www.homedepot.com/collection/Electrical/Decora/Family-308239869?omsid=315782019,TRUE,TRUE,,,6/6/25
home_depot,331903772,"Diva LED+ Dimmer Switch for Dimmable LED Bulbs, 150-Watt/Single-Pole or 3-Way, White (DVCL-153PR-3-WH) 24-Pack)",Lutron,DVCL-153P-24-WH,551.28,,4.607,2038,32,Dimmer Switches,https://images.thdstatic.com/productImages/2375f8bc-076b-4e17-a873-0d377e1431e2/svn/white-lutron-dimmers-dvcl-153p-24-wh-64_1000.jpg,https://www.homedepot.com/p/Lutron-Diva-LED-Dimmer-Switch-for-Dimmable-LED-Bulbs-150-Watt-Single-Pole-or-3-Way-White-DVCL-153PR-3-WH-24-Pack-DVCL-153P-24-WH/331903772,,,FALSE,bundle,,TRUE,FALSE,,,6/6/25
home_depot,202059851,"1-Gang Midway CATV Wall Plate, White 40539-MW",Leviton,R62-40539-0MW,3.48,,4.7826,115,1,Dimmer Switches,https://images.thdstatic.com/productImages/15c8400a-bfcc-455e-ac58-63b968647920/svn/white-leviton-data-wall-plates-r62-40539-0mw-64_1000.jpg,https://www.homedepot.com/p/Leviton-1-Gang-Midway-CATV-Wall-Plate-White-40539-MW-R62-40539-0MW/202059851,,,TRUE,,,FALSE,TRUE,,,6/6/25
home_depot,100202619,6/32 in. Screws Wall Plate Screw Assortment (300-Pack),Adamax,APS-9,9.56,,4.4596,161,2,Dimmer Switches,https://images.thdstatic.com/productImages/8d260d89-f544-4a6a-a382-e15d56479dc1/svn/ivory-light-almond-white-adamax-wall-plate-accessories-aps-9-64_1000.jpg,https://www.homedepot.com/p/Adamax-6-32-in-Screws-Wall-Plate-Screw-Assortment-300-Pack-APS-9/100202619,,,TRUE,,,TRUE,TRUE,,,6/6/25
home_depot,202027032,"15 Amp Preferred Switch, White RS115-2W",Leviton,R62-RS115-02W,1.88,,4.7021,923,3,Dimmer Switches,https://images.thdstatic.com/productImages/bf76bc2b-3f19-4086-b47d-b194ba5785d1/svn/white-leviton-light-switches-r62-rs115-02w-64_1000.jpg,https://www.homedepot.com/p/Leviton-15-Amp-Preferred-Switch-White-RS115-2W-R62-RS115-02W/202027032,,,FALSE,,,TRUE,TRUE,,,6/6/25
home_depot,206610486,"Caseta Smart Switch for All Bulb Types or Fans, 6A, Neutral Wire Required, White (PD-6ANS-WH)",Lutron,PD-6ANS-WH,64.95,,4.5419,382,4,Dimmer Switches,https://images.thdstatic.com/productImages/6f0132f2-112e-4eeb-93c3-8d4904ee8fcd/svn/white-lutron-light-switches-pd-6ans-wh-64_1000.jpg,https://www.homedepot.com/p/Lutron-Caseta-Smart-Switch-for-All-Bulb-Types-or-Fans-6A-Neutral-Wire-Required-White-PD-6ANS-WH-PD-6ANS-WH/206610486,,,FALSE,,https://www.homedepot.com/collection/Smart-Home/Caseta-Smart-Home-Collection-in-White/Family-308794485?omsid=206610486,TRUE,FALSE,,,6/6/25
home_depot,315110883,"15 Amp 120/277 Volt Single Pole Antimicrobial Treated Decora Rocker Switch, White 5601-2AW",Leviton,RA2-05601-2AW,3.52,,4.6752,234,5,Dimmer Switches,https://images.thdstatic.com/productImages/fde17a5c-c5e6-45f8-806a-c6835c83e3d0/svn/white-leviton-light-switches-ra2-05601-2aw-64_1000.jpg,https://www.homedepot.com/p/Leviton-15-Amp-120-277-Volt-Single-Pole-Antimicrobial-Treated-Decora-Rocker-Switch-White-5601-2AW-RA2-05601-2AW/315110883,,,FALSE,,,TRUE,TRUE,,,6/6/25
home_depot,203901651,"IllumaTech Dimmer Switch for Dimmable LED, Halogen and Incandescent Bulbs - White IPL06-10M",Leviton,R60-IPL06-10M,24.7,,4.2031,261,6,Dimmer Switches,https://images.thdstatic.com/productImages/66afea8c-2dd9-4293-853c-e2d246cf68ce/svn/white-leviton-dimmers-r60-ipl06-10m-64_1000.jpg,https://www.homedepot.com/p/Leviton-IllumaTech-Dimmer-Switch-for-Dimmable-LED-Halogen-and-Incandescent-Bulbs-White-IPL06-10M-R60-IPL06-10M/203901651,,,FALSE,,https://www.homedepot.com/collection/Electrical/Leviton-Dimmers-Collection-Page/Family-314748134?omsid=203901651,TRUE,TRUE,,,6/6/25
home_depot,301370408,"Trimatron Rotary Dimmer Switch for Dimmable LED, Halogen and Incandescent Bulbs - White RDL06-TW",Leviton,R00-RDL06-0TW,12.56,,4.4681,1412,7,Dimmer Switches,https://images.thdstatic.com/productImages/a4cce1f6-a934-4a6c-858c-7ef90cef5f81/svn/white-light-almond-leviton-dimmers-r00-rdl06-0tw-64_1000.jpg,https://www.homedepot.com/p/Leviton-Trimatron-Rotary-Dimmer-Switch-for-Dimmable-LED-Halogen-and-Incandescent-Bulbs-White-RDL06-TW-R00-RDL06-0TW/301370408,,,FALSE,,https://www.homedepot.com/collection/Electrical/Leviton-Dimmers-Collection-Page/Family-314748134?omsid=301370408,TRUE,TRUE,,,6/6/25
home_depot,329659733,"Maestro PRO LED+ Tap Dimmer Switch for 250W LED, 500W ELV, 400W MLV, Single Pole/Multi-Location, White (MA-PRO-WH)",Lutron,MA-PRO-WH,67.95,,4.7907,43,8,Dimmer Switches,https://images.thdstatic.com/productImages/49658c85-35f5-4da3-ab64-1b4efbe4a9ef/svn/white-lutron-dimmers-ma-pro-wh-64_1000.jpg,https://www.homedepot.com/p/Lutron-Maestro-PRO-LED-Tap-Dimmer-Switch-for-250W-LED-500W-ELV-400W-MLV-Single-Pole-Multi-Location-White-MA-PRO-WH-MA-PRO-WH/329659733,,,FALSE,,,TRUE,FALSE,,,6/6/25
home_depot,203647847,"Maestro Vacancy-Only Sensor Switch, 2 Amp/Single-Pole, No Neutral Required, White (MS-VPS2H-WH)",Lutron,MS-VPS2H-WH,23.7,,3.807,57,9,Dimmer Switches,https://images.thdstatic.com/productImages/51b6af1f-fe30-46a3-b588-f79006318200/svn/white-lutron-motion-sensor-light-switches-ms-vps2h-wh-64_1000.jpg,https://www.homedepot.com/p/Lutron-Maestro-Vacancy-Only-Sensor-Switch-2-Amp-Single-Pole-No-Neutral-Required-White-MS-VPS2H-WH-MS-VPS2H-WH/203647847,,,FALSE,,,TRUE,FALSE,,,6/6/25
home_depot,100399013,"Skylark Fan Control, 3-Speed, 1.5-Amp/Single-Pole, White (SFSQ-FH-WH)",Lutron,SFSQ-FH-WH,22.85,,4.5256,234,10,Dimmer Switches,https://images.thdstatic.com/productImages/fad56a36-cfce-4187-85fe-3921417c845a/svn/white-lutron-ceiling-fan-switches-sfsq-fh-wh-64_1000.jpg,https://www.homedepot.com/p/Lutron-Skylark-Fan-Control-3-Speed-1-5-Amp-Single-Pole-White-SFSQ-FH-WH-SFSQ-FH-WH/100399013,,,FALSE,,https://www.homedepot.com/collection/Electrical/Lutron-Skylark-Collection/Family-316087974?omsid=100399013,TRUE,TRUE,,,6/6/25
home_depot,301370402,"Trimatron Rotary Dimmer Switch for Dimmable LED, Halogen and Incandescent Bulbs - White RNL06-TW",Leviton,R00-RNL06-0TW,8.74,,4.4729,1400,11,Dimmer Switches,https://images.thdstatic.com/productImages/ebdf9b80-c9ee-41e6-9891-eb1c1fd25f5e/svn/white-light-almond-leviton-dimmers-r00-rnl06-0tw-64_1000.jpg,https://www.homedepot.com/p/Leviton-Trimatron-Rotary-Dimmer-Switch-for-Dimmable-LED-Halogen-and-Incandescent-Bulbs-White-RNL06-TW-R00-RNL06-0TW/301370402,,,FALSE,,https://www.homedepot.com/collection/Electrical/Leviton-Dimmers-Collection-Page/Family-314748134?omsid=301370402,TRUE,TRUE,,,6/6/25
home_depot,325613320,"Maestro LED+ Dimmer Switch for Dimmable LED Bulbs, 150W/Single-Pole or Multi-Location, White (MACL-153MR-WH12) (12-Pack)",Lutron,MACL-153MR-WH12,374.97,,4.4446,1010,12,Dimmer Switches,https://images.thdstatic.com/productImages/564d70ee-c790-4c72-adee-3319ef628b05/svn/white-lutron-dimmers-macl-153mr-wh12-64_1000.jpg,https://www.homedepot.com/p/Lutron-Maestro-LED-Dimmer-Switch-for-Dimmable-LED-Bulbs-150W-Single-Pole-or-Multi-Location-White-MACL-153MR-WH12-12-Pack-MACL-153MR-WH12/325613320,,,FALSE,bundle,,TRUE,FALSE,,,6/6/25
home_depot,205131590,"Caseta Smart Dimmer Switch for Wall & Ceiling Lights, 150W LED, Light Almond (PD-6WCL-LA)",Lutron,PD-6WCL-LA,64.95,,4.5851,417,13,Dimmer Switches,https://images.thdstatic.com/productImages/86b6cb15-c3ea-49fa-8b1e-628ec5f15287/svn/light-almond-lutron-dimmers-pd-6wcl-la-64_1000.jpg,https://www.homedepot.com/p/Lutron-Caseta-Smart-Dimmer-Switch-for-Wall-Ceiling-Lights-150W-LED-Light-Almond-PD-6WCL-LA-PD-6WCL-LA/205131590,,,FALSE,,,TRUE,FALSE,,,6/6/25
home_depot,326616593,"Claro Smart Rocker Switch 3-Way Kit w/Pico Paddle Remote, 5 Amp/Neutral Required in White (DVRF-PKG1S-WH)",Lutron,DVRF-PKG1S-WH,79.95,,4.7671,73,14,Dimmer Switches,https://images.thdstatic.com/productImages/7eada6eb-b094-48f9-ae4c-fdad298d1ead/svn/white-light-switches-dvrf-pkg1s-wh-64_1000.jpg,https://www.homedepot.com/p/Claro-Smart-Rocker-Switch-3-Way-Kit-w-Pico-Paddle-Remote-5-Amp-Neutral-Required-in-White-DVRF-PKG1S-WH-DVRF-PKG1S-WH/326616593,,,FALSE,,,TRUE,FALSE,,,6/6/25
home_depot,203634947,"SureSlide Dimmer Switch for Dimmable LED, Halogen and Incandescent Bulbs - Light Almond 6674-P0T",Leviton,R68-06674-P0T,19.98,,4.3643,1150,15,Dimmer Switches,https://images.thdstatic.com/productImages/ee2f0219-f98a-4e59-b3d8-4e4b82a2db53/svn/light-almond-leviton-dimmers-r68-06674-p0t-64_1000.jpg,https://www.homedepot.com/p/Leviton-SureSlide-Dimmer-Switch-for-Dimmable-LED-Halogen-and-Incandescent-Bulbs-Light-Almond-6674-P0T-R68-06674-P0T/203634947,,,FALSE,,,TRUE,TRUE,,,6/6/25
home_depot,206145908,"Diva Dimmer Switch for 0-10V LED/Fluourescent Fixtures, 8-Amp, Single-Pole or 3-Way, White (DVSTV-WH)",Lutron,DVSTV-WH,78.95,,4.4559,68,16,Dimmer Switches,https://images.thdstatic.com/productImages/603f4867-67eb-4a56-be34-0aec6a589907/svn/white-lutron-dimmers-dvstv-wh-64_1000.jpg,https://www.homedepot.com/p/Lutron-Diva-Dimmer-Switch-for-0-10V-LED-Fluourescent-Fixtures-8-Amp-Single-Pole-or-3-Way-White-DVSTV-WH-DVSTV-WH/206145908,,,FALSE,,https://www.homedepot.com/collection/Electrical/Lutron-Diva-Collection/Family-316087971?omsid=206145908,TRUE,FALSE,,,6/6/25
home_depot,328685391,"Maestro LED+ Dual Dimmer and Timer Switch, 75-Watt LED Bulbs/2.5 Amp Fans, Single-Pole, White (MACL-L3T251-WH)",Lutron,MACL-L3T251-WH,68.95,,4.5,42,17,Dimmer Switches,https://images.thdstatic.com/productImages/aad45bce-c43b-44d9-9c5c-d00b90843820/svn/white-lutron-switches-macl-l3t251-wh-64_1000.jpg,https://www.homedepot.com/p/Lutron-Maestro-LED-Dual-Dimmer-and-Timer-Switch-75-Watt-LED-Bulbs-2-5-Amp-Fans-Single-Pole-White-MACL-L3T251-WH-MACL-L3T251-WH/328685391,,,FALSE,,,TRUE,FALSE,,,6/6/25
home_depot,100684041,"15 Amp Single-Pole Toggle Switch, Light Almond (10-Pack) 1451-2TM",Leviton,M26-01451-2TM,7.53,,4.6972,1724,18,Dimmer Switches,https://images.thdstatic.com/productImages/18c2ef48-0506-47a3-8bbb-77140d15b8e5/svn/light-almond-leviton-light-switches-m26-01451-2tm-64_1000.jpg,https://www.homedepot.com/p/Leviton-15-Amp-Single-Pole-Toggle-Switch-Light-Almond-10-Pack-1451-2TM-M26-01451-2TM/100684041,,,FALSE,,,TRUE,TRUE,,,6/6/25
home_depot,205626748,"Caseta Smart Dimmer Switch for Wall & Ceiling Lights, 150W LED, Black (PD-6WCL-BL)",Lutron,PD-6WCL-BL,64.95,,4.5789,418,19,Dimmer Switches,https://images.thdstatic.com/productImages/1cd01f8e-72d7-467d-afb4-ccee2adcc24e/svn/black-lutron-dimmers-pd-6wcl-bl-64_1000.jpg,https://www.homedepot.com/p/Lutron-Caseta-Smart-Dimmer-Switch-for-Wall-Ceiling-Lights-150W-LED-Black-PD-6WCL-BL-PD-6WCL-BL/205626748,,,FALSE,,,TRUE,FALSE,,,6/6/25
home_depot,330077181,"Maestro 0-10-Volt Dimmer Sensor Switch, 8A, 120-277-Volt/Single-Pole or 3-Way, Neutral Optional White (MS-Z101-WH)",Lutron,MS-Z101-WH,94.95,,4.6667,27,20,Dimmer Switches,https://images.thdstatic.com/productImages/920c061b-a60c-4052-9a54-28434e228eee/svn/white-lutron-switches-ms-z101-wh-64_1000.jpg,https://www.homedepot.com/p/Lutron-Maestro-0-10-Volt-Dimmer-Sensor-Switch-8A-120-277-Volt-Single-Pole-or-3-Way-Neutral-Optional-White-MS-Z101-WH-MS-Z101-WH/330077181,,,FALSE,,,TRUE,FALSE,,,6/6/25
home_depot,204718223,"Pico Smart Remote (3-Button, Dimming) for Caseta Smart Dimmer Switch, White (PJ2-3BRL-WH-L01R)",Lutron,PJ2-3BRL-WH-L01R,24.95,,4.8548,124,21,Dimmer Switches,https://images.thdstatic.com/productImages/df1aec94-c69e-4fe3-8843-fe0aa6c6e819/svn/white-lutron-dimmers-pj2-3brl-wh-l01r-64_1000.jpg,https://www.homedepot.com/p/Lutron-Pico-Smart-Remote-3-Button-Dimming-for-Caseta-Smart-Dimmer-Switch-White-PJ2-3BRL-WH-L01R-PJ2-3BRL-WH-L01R/204718223,,,FALSE,,https://www.homedepot.com/collection/Smart-Home/Caseta-Smart-Home-Collection-in-White/Family-308794485?omsid=204718223,TRUE,FALSE,,,6/6/25
home_depot,328537541,"radiant  150W Rocker Dimmer for LED/CFL/Halogen/Incandescent Bulbs, 3-Way/1-Pole, White",Legrand,RHL153PW,23.47,,4.6364,33,22,Dimmer Switches,https://images.thdstatic.com/productImages/e5209046-1ce1-49d2-a51d-94f04bd6ff62/svn/white-legrand-dimmers-rhl153pw-64_1000.jpg,https://www.homedepot.com/p/Legrand-radiant-150W-Rocker-Dimmer-for-LED-CFL-Halogen-Incandescent-Bulbs-3-Way-1-Pole-White-RHL153PW/328537541,,,FALSE,,,TRUE,FALSE,,,6/6/25
home_depot,100024570,"15 Amp CO/ALR AC Quiet Toggle Switch, White 2651-2W",Leviton,R52-02651-02W,4.98,,4.6707,164,23,Dimmer Switches,https://images.thdstatic.com/productImages/feb52105-426b-4b30-bbc6-e5227205b5f6/svn/white-leviton-light-switches-r52-02651-02w-64_1000.jpg,https://www.homedepot.com/p/Leviton-15-Amp-CO-ALR-AC-Quiet-Toggle-Switch-White-2651-2W-R52-02651-02W/100024570,,,FALSE,,,TRUE,TRUE,,,6/6/25
home_depot,204466244,"Maestro LED+ Dimmer Switch for Dimmable LED Bulbs, 150W/Single-Pole or Multi-Location, Black (MACL-153M-BL)",Lutron,MACL-153M-BL,29.99,,4.4424,1015,24,Dimmer Switches,https://images.thdstatic.com/productImages/632dde0c-1794-4ace-9e11-a90fb9fdf5b2/svn/black-lutron-dimmers-macl-153m-bl-64_1000.jpg,https://www.homedepot.com/p/Lutron-Maestro-LED-Dimmer-Switch-for-Dimmable-LED-Bulbs-150W-Single-Pole-or-Multi-Location-Black-MACL-153M-BL-MACL-153M-BL/204466244,,,FALSE,,,TRUE,FALSE,,,6/6/25
home_depot,325300418,"Aire-Control 3-Speed 256 Bit Dimmer Fan Control with Wallplate Switch, White",MINKA-AIRE,WCS213,37.09,,3.7609,46,25,Dimmer Switches,https://images.thdstatic.com/productImages/0d481ccd-ff3b-400e-8376-4fa36da07956/svn/white-minka-aire-light-switches-wcs213-64_1000.jpg,https://www.homedepot.com/p/MINKA-AIRE-Aire-Control-3-Speed-256-Bit-Dimmer-Fan-Control-with-Wallplate-Switch-White-WCS213/325300418,,,FALSE,,,TRUE,FALSE,,,6/6/25
home_depot,202519825,"Skylark Contour LED+ Dimmer Switch for LED Bulbs, 150-Watt/Single-Pole or 3-Way, Light Almond (CTCL-153PDH-LA)",Lutron,CTCL-153PDH-LA,24.97,,4.5174,1981,26,Dimmer Switches,https://images.thdstatic.com/productImages/57cfc7b0-4205-4833-933c-6cdd7ae40068/svn/light-almond-lutron-dimmers-ctcl-153pdh-la-64_1000.jpg,https://www.homedepot.com/p/Lutron-Skylark-Contour-LED-Dimmer-Switch-for-LED-Bulbs-150-Watt-Single-Pole-or-3-Way-Light-Almond-CTCL-153PDH-LA-CTCL-153PDH-LA/202519825,,,FALSE,,https://www.homedepot.com/collection/Electrical/Lutron-Skylark-Collection/Family-316087974?omsid=202519825,TRUE,TRUE,,,6/6/25
home_depot,316282292,"Smart Dimmer Switch for Hue Lights, White, Works with Alexa and Google Assistant (1-Pack)",Philips Hue,562777,22.99,,4.3077,52,27,Dimmer Switches,https://images.thdstatic.com/productImages/2a7f6075-93d1-4c3c-84b2-79d38921295c/svn/white-philips-hue-dimmers-562777-64_1000.jpg,https://www.homedepot.com/p/Philips-Hue-Smart-Dimmer-Switch-for-Hue-Lights-White-Works-with-Alexa-and-Google-Assistant-1-Pack-562777/316282292,,,FALSE,,https://www.homedepot.com/collection/Smart-Home/Hue-Accessory-Collection/Family-311920957?omsid=316282292,TRUE,FALSE,,,6/6/25
home_depot,318109134,"Sunnata On/Off Accessory Switch, only for use with Sunnata LED Dimmers, White (ST-ASR-WH)",Lutron,ST-ASR-WH,17.95,,4.5789,57,28,Dimmer Switches,https://images.thdstatic.com/productImages/3597f30a-fa3a-4b9b-bd62-64dc4d646173/svn/white-lutron-switches-st-asr-wh-64_1000.jpg,https://www.homedepot.com/p/Lutron-Sunnata-On-Off-Accessory-Switch-only-for-use-with-Sunnata-LED-Dimmers-White-ST-ASR-WH-ST-ASR-WH/318109134,,,FALSE,,https://www.homedepot.com/collection/Electrical/Sunnata-in-White/Family-320473803?omsid=318109134,TRUE,TRUE,,,6/6/25
home_depot,305582999,"Diva LED+ Dimmer Switch for Dimmable LED and Incandescent Bulbs, 150-Watt/Single-Pole or 3-Way, Gray (DVCL-153PR-GR)",Lutron,DVCL-153PR-GR,31.47,,4.4755,368,29,Dimmer Switches,https://images.thdstatic.com/productImages/72cf8018-47ea-4711-a4ea-e0265f818fbd/svn/gray-lutron-dimmers-dvcl-153pr-gr-64_1000.jpg,https://www.homedepot.com/p/Lutron-Diva-LED-Dimmer-Switch-for-Dimmable-LED-and-Incandescent-Bulbs-150-Watt-Single-Pole-or-3-Way-Gray-DVCL-153PR-GR-DVCL-153PR-GR/305582999,,,FALSE,,https://www.homedepot.com/collection/Electrical/Lutron-Diva-Collection/Family-316087971?omsid=305582999,FALSE,TRUE,,,6/6/25
home_depot,100684046,"Decora 15 Amp Single-Pole AC Quiet Switch, Light Almond (10-Pack) 5601-2TM",Leviton,M36-05601-2TM,19.98,,4.619,2202,30,Dimmer Switches,https://images.thdstatic.com/productImages/795cf379-b44d-4f17-90f8-2983d3248683/svn/light-almond-leviton-light-switches-m36-05601-2tm-64_1000.jpg,https://www.homedepot.com/p/Leviton-Decora-15-Amp-Single-Pole-AC-Quiet-Switch-Light-Almond-10-Pack-5601-2TM-M36-05601-2TM/100684046,,,FALSE,,,TRUE,TRUE,,,6/6/25
home_depot,203685429,"Maestro Dual Voltage Motion Sensor Switch, 6-Amp/Single-Pole, White (MS-OPS6M2-DVR-WH)",Lutron,MS-OPS6M2-DVR-WH,41.57,,4.2333,90,31,Dimmer Switches,https://images.thdstatic.com/productImages/1f99f48a-d56c-4735-a627-f5ee46b5809a/svn/white-lutron-motion-sensor-light-switches-ms-ops6m2-dvr-wh-64_1000.jpg,https://www.homedepot.com/p/Lutron-Maestro-Dual-Voltage-Motion-Sensor-Switch-6-Amp-Single-Pole-White-MS-OPS6M2-DVR-WH-MS-OPS6M2-DVR-WH/203685429,,,FALSE,,https://www.homedepot.com/collection/Electrical/Lutron-Maestro-Collection/Family-316087973?omsid=203685429,TRUE,TRUE,,,6/6/25
home_depot,301380018,"Decora Digital Dimmer Switch for Dimmable LED, Halogen and Incandescent Bulbs - White DDL06-1M",Leviton,R01-DDL06-01M,36.63,,3.5833,48,32,Dimmer Switches,https://images.thdstatic.com/productImages/e34a9590-7793-49cc-a3e8-1d1d7fbef946/svn/white-light-almond-leviton-dimmers-r01-ddl06-01m-64_1000.jpg,https://www.homedepot.com/p/Leviton-Decora-Digital-Dimmer-Switch-for-Dimmable-LED-Halogen-and-Incandescent-Bulbs-White-DDL06-1M-R01-DDL06-01M/301380018,,,FALSE,,,TRUE,TRUE,,,6/6/25
home_depot,205071777,"Pico Smart Remote (3-Button, Dimming) for Caseta Smart Dimmer Switch, Light Almond (PJ2-3BRL-LA-L01R)",Lutron,PJ2-3BRL-LA-L01R,24.95,,4.8475,118,33,Dimmer Switches,https://images.thdstatic.com/productImages/999f2566-351c-4f2f-b1ad-c3fe025a1cdf/svn/light-almond-lutron-dimmers-pj2-3brl-la-l01r-64_1000.jpg,https://www.homedepot.com/p/Lutron-Pico-Smart-Remote-3-Button-Dimming-for-Caseta-Smart-Dimmer-Switch-Light-Almond-PJ2-3BRL-LA-L01R-PJ2-3BRL-LA-L01R/205071777,,,FALSE,,https://www.homedepot.com/collection/Smart-Home/Caseta-Smart-Home-Collection-in-White/Family-308794485?omsid=205071777,TRUE,FALSE,,,6/6/25
home_depot,308303708,"Toggler LED+ Dimmer Switch for Dimmable LED, Halogen/Incandescent Bulbs, Single-Pole/3-Way, White (TGCL-6PKR-WH)",Lutron,TGCL-6PKR-WH,129.97,,4.3967,2677,34,Dimmer Switches,https://images.thdstatic.com/productImages/8dbde09d-e992-4523-bcdd-b58102cc827d/svn/white-lutron-dimmers-tgcl-6pkr-wh-64_1000.jpg,https://www.homedepot.com/p/Lutron-Toggler-LED-Dimmer-Switch-for-Dimmable-LED-Halogen-Incandescent-Bulbs-Single-Pole-3-Way-White-TGCL-6PKR-WH-TGCL-6PKR-WH/308303708,,,FALSE,package,https://www.homedepot.com/collection/Electrical/Lutron-Toggler-Collection/Family-316087975?omsid=308303708,TRUE,FALSE,,,6/6/25
